Fid, TFA_D, SFA_D, TMA_D, PMOO_D
118, 67.41761287855489, 57.09758272086311, 17.001474788529986, 24.778093291886996
97, 113.18998369320124, 78.6545816974479, 18.98471947963843, 19.046545227378314
13, 2.4698964263124603, 2.311279224622669, 2.311279224622669, 2.311279224622669
44, 23.410914602574948, 21.81562446156011, 13.98306232966908, 13.98306232966908
89, 20.53038949958082, 18.08208327676051, 10.45932231220706, 18.78924494466223
29, 108.52331702653458, 80.89688561209488, 17.68961029030595, 17.689610290305954
109, 34.5459420575556, 29.70431559491041, 16.1885631605822, 18.437829943701857
81, 35.426985307545046, 31.099592011067298, 12.735583889780859, 12.735583889780857
95, 67.41761287855489, 57.09758272086311, 17.001474788529986, 24.778093291886996
40, 46.617105932486155, 41.299717962412394, 23.49878444439983, 23.49878444439983
61, 20.53038949958082, 18.08208327676051, 10.45932231220706, 18.78924494466223
36, 2.3333333333333335, 1.9250000000000003, 1.9250000000000003, 1.9250000000000003
30, 103.41904973310693, 81.91394528445936, 22.27318463613646, 31.22567854381298
20, 26.526310708764353, 21.712542896743678, 16.874335954351128, 23.1532753914807
18, 58.9520444375587, 50.412200771315, 16.240357045679072, 68.27954342308466
80, 22.881016320194714, 20.968089235775558, 16.053160943388562, 56.13632574176045
41, 9.97915511083766, 9.371911964461423, 9.371911964461423, 13.539724996180855
28, 101.43670773345892, 84.66584614048222, 19.678820174840666, 20.112825951738582
110, 69.75094621188823, 58.12453903437857, 16.387471725543257, 34.00840987495847
96, 13.22135403069764, 12.45648230991348, 12.340363543255624, 12.340363543255624
9, 25.53384247486863, 23.37583219681821, 18.093357356127807, 29.834516002183097
90, 25.53384247486863, 23.267919326343307, 18.421697418786202, 48.0123640514852
52, 32.957088881232586, 29.28841055989017, 14.403564213947927, 14.403564213947924
3, 7.3194928213405825, 5.972032502664125, 5.525264076822348, 9.201012658227846
121, 2.333333333333333, 2.0517241379310343, 2.0517241379310343, 2.0517241379310343
48, 72.60628060253396, 51.60570741997767, 35.17727256384948, 55.34995319145421
144, 19.526310708764356, 17.091734130456054, 15.530603466713712, 15.530603466713712
112, 69.51252459804932, 58.782357811389645, 19.57508646494441, 19.57508646494441
58, 2.4698964263124603, 2.311279224622669, 2.311279224622669, 2.311279224622669
93, 62.431453390547645, 54.44296631652867, 15.075660922603968, 15.075660922603964
46, 40.31240197421171, 33.804513683692505, 14.969833580742682, 21.40768577947253
138, 56.48214801124623, 49.28571610277605, 19.999312061964485, 53.55173904702323
137, 15.508409739935027, 13.960464978366263, 9.68264707784456, 40.10520497780714
59, 172.30726244691817, 138.93523787875498, 54.65546171843194, 55.33579509843408
45, 25.53384247486863, 23.267919326343307, 18.421697418786202, 48.0123640514852
129, 67.53572068397528, 56.684781707354425, 17.724383614420006, 45.227455222712884
60, 9.7709339600943, 8.248745387814715, 4.422480620155038, 4.422480620155038
128, 12.686298015457913, 11.710428937345766, 10.897156703090014, 10.897156703090014
125, 4.803229759645793, 4.1341171557766705, 4.1341171557766705, 6.8699324324324325
150, 5.021979759645793, 4.434559041136431, 4.434559041136431, 5.141417050691245
139, 2.3333333333333335, 1.9250000000000003, 1.9250000000000003, 1.9250000000000003
37, 17.97830616624749, 16.167771147423707, 9.669381258248638, 22.15587721815266
73, 35.426985307545046, 31.099592011067298, 12.735583889780859, 12.735583889780857
134, 103.98879106679226, 85.06433190754571, 21.0934968048062, 21.607217928481283
26, 23.410914602574948, 21.81562446156011, 13.98306232966908, 13.98306232966908
111, 57.65433890481701, 41.169294399332934, 34.079150811097136, 45.50641104573999
142, 42.866860268819984, 30.818782848980938, 20.523526075271192, 45.11076939909702
56, 4.9861594880072495, 4.412722157836538, 3.9659537319947624, 3.9659537319947624
115, 93.1180638567085, 80.60460079438344, 32.96988234319585, 33.403888120093775
84, 25.53384247486863, 23.267919326343307, 18.421697418786202, 48.0123640514852
151, 10.189560571877308, 9.650180224436662, 8.658701760423634, 8.658701760423634
16, 15.019631348791247, 13.45149126664339, 12.638219032387639, 27.58012944305286
116, 12.104267293427633, 9.977846582032189, 5.139639639639639, 5.139639639639639
145, 18.467173612735408, 16.939583130616118, 9.180874406691926, 9.180874406691924
123, 106.07187588778086, 82.18934048847909, 19.80219358528946, 19.802193585289462
8, 19.526310708764356, 16.62958941011984, 15.598374327437105, 53.05476389177255
34, 63.21610980010851, 39.68941386747099, 23.18781835452637, 23.18781835452637
32, 17.97830616624749, 16.167771147423707, 9.669381258248638, 22.15587721815266
